datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
8/28/2018 3:00,8/27/2018 23:00,51217,EASTERN HUB,,,HUB,,29.9,30.963068,0.012261,1.050807,TRUE,1
8/28/2018 4:00,8/28/2018 0:00,51217,EASTERN HUB,,,HUB,,26.13,27.28363,0.010691,1.14794,TRUE,1
8/28/2018 5:00,8/28/2018 1:00,51217,EASTERN HUB,,,HUB,,23.86,24.632124,0.000833,0.775457,TRUE,1
8/28/2018 6:00,8/28/2018 2:00,51217,EASTERN HUB,,,HUB,,21.32,21.804371,0,0.481871,TRUE,1
8/28/2018 7:00,8/28/2018 3:00,51217,EASTERN HUB,,,HUB,,20.7,20.992209,0,0.294709,TRUE,1
8/28/2018 8:00,8/28/2018 4:00,51217,EASTERN HUB,,,HUB,,20.8,21.009288,0,0.212622,TRUE,1
8/28/2018 9:00,8/28/2018 5:00,51217,EASTERN HUB,,,HUB,,24.5,24.919187,0,0.421687,TRUE,1
8/28/2018 10:00,8/28/2018 6:00,51217,EASTERN HUB,,,HUB,,30.68,31.563416,0.000413,0.878837,TRUE,1
8/28/2018 11:00,8/28/2018 7:00,51217,EASTERN HUB,,,HUB,,28.39,29.369373,0.007025,0.974848,TRUE,1
8/28/2018 12:00,8/28/2018 8:00,51217,EASTERN HUB,,,HUB,,29.73,30.62813,0.008391,0.893906,TRUE,1
8/28/2018 13:00,8/28/2018 9:00,51217,EASTERN HUB,,,HUB,,37.11,38.351194,0.017915,1.228279,TRUE,1
8/28/2018 14:00,8/28/2018 10:00,51217,EASTERN HUB,,,HUB,,31.87,33.160802,-0.036224,1.325359,TRUE,1
8/28/2018 15:00,8/28/2018 11:00,51217,EASTERN HUB,,,HUB,,35.23,36.805606,-0.076791,1.649064,TRUE,1
8/28/2018 16:00,8/28/2018 12:00,51217,EASTERN HUB,,,HUB,,42.4,42.650757,-1.971396,2.220486,TRUE,1
8/28/2018 17:00,8/28/2018 13:00,51217,EASTERN HUB,,,HUB,,59.28,56.626489,-5.927904,3.275226,TRUE,1
8/28/2018 18:00,8/28/2018 14:00,51217,EASTERN HUB,,,HUB,,70.89,73.202888,-1.934268,4.252156,TRUE,1
8/28/2018 19:00,8/28/2018 15:00,51217,EASTERN HUB,,,HUB,,97.03,100.766626,-1.836872,5.575998,TRUE,1
8/28/2018 20:00,8/28/2018 16:00,51217,EASTERN HUB,,,HUB,,130.72,145.555948,7.090756,7.746026,TRUE,1
8/28/2018 21:00,8/28/2018 17:00,51217,EASTERN HUB,,,HUB,,71.63,81.273894,5.192798,4.45193,TRUE,1
8/28/2018 22:00,8/28/2018 18:00,51217,EASTERN HUB,,,HUB,,158.2,190.474337,21.7075,10.569337,TRUE,1
8/28/2018 23:00,8/28/2018 19:00,51217,EASTERN HUB,,,HUB,,51.26,56.018496,1.696048,3.060781,TRUE,1
8/29/2018 0:00,8/28/2018 20:00,51217,EASTERN HUB,,,HUB,,39.17,41.87632,0.470211,2.231943,TRUE,1
8/29/2018 1:00,8/28/2018 21:00,51217,EASTERN HUB,,,HUB,,35.35,37.236656,0.032577,1.854912,TRUE,1
8/29/2018 2:00,8/28/2018 22:00,51217,EASTERN HUB,,,HUB,,30.61,32.020028,0,1.406695,TRUE,1
8/29/2018 3:00,8/28/2018 23:00,51217,EASTERN HUB,,,HUB,,33.34,35.201127,0.003333,1.857794,TRUE,1
8/29/2018 4:00,8/29/2018 0:00,51217,EASTERN HUB,,,HUB,,29.36,31.034152,0,1.670819,TRUE,1
8/29/2018 5:00,8/29/2018 1:00,51217,EASTERN HUB,,,HUB,,27.58,28.907979,0,1.331313,TRUE,1
8/29/2018 6:00,8/29/2018 2:00,51217,EASTERN HUB,,,HUB,,23.56,24.600946,0,1.038446,TRUE,1
8/29/2018 7:00,8/29/2018 3:00,51217,EASTERN HUB,,,HUB,,23.12,24.095445,0,0.972945,TRUE,1
8/29/2018 8:00,8/29/2018 4:00,51217,EASTERN HUB,,,HUB,,23.93,24.924044,0,0.992377,TRUE,1
8/29/2018 9:00,8/29/2018 5:00,51217,EASTERN HUB,,,HUB,,28.88,30.159825,0,1.278992,TRUE,1
8/29/2018 10:00,8/29/2018 6:00,51217,EASTERN HUB,,,HUB,,31.32,32.797924,0,1.475424,TRUE,1
8/29/2018 11:00,8/29/2018 7:00,51217,EASTERN HUB,,,HUB,,29.74,31.100854,0,1.360854,TRUE,1
8/29/2018 12:00,8/29/2018 8:00,51217,EASTERN HUB,,,HUB,,33.76,35.394242,0,1.635909,TRUE,1
8/29/2018 13:00,8/29/2018 9:00,51217,EASTERN HUB,,,HUB,,32.08,33.890884,0,1.810884,TRUE,1
8/29/2018 14:00,8/29/2018 10:00,51217,EASTERN HUB,,,HUB,,37.03,39.121713,0.001667,2.09088,TRUE,1
8/29/2018 15:00,8/29/2018 11:00,51217,EASTERN HUB,,,HUB,,69.21,74.837457,1.282215,4.346075,TRUE,1
8/29/2018 16:00,8/29/2018 12:00,51217,EASTERN HUB,,,HUB,,41.75,45.926717,1.395767,2.780117,TRUE,1
8/29/2018 17:00,8/29/2018 13:00,51217,EASTERN HUB,,,HUB,,38.29,42.932643,1.96189,2.681587,TRUE,1
8/29/2018 18:00,8/29/2018 14:00,51217,EASTERN HUB,,,HUB,,49.37,60.224257,7.604234,3.248356,TRUE,1
8/29/2018 19:00,8/29/2018 15:00,51217,EASTERN HUB,,,HUB,,68.24,84.255531,11.387566,4.624632,TRUE,1
8/29/2018 20:00,8/29/2018 16:00,51217,EASTERN HUB,,,HUB,,74.13,90.636328,11.231997,5.274331,TRUE,1
8/29/2018 21:00,8/29/2018 17:00,51217,EASTERN HUB,,,HUB,,39.08,45.308078,3.322454,2.903958,TRUE,1
8/29/2018 22:00,8/29/2018 18:00,51217,EASTERN HUB,,,HUB,,37.65,42.262212,1.734117,2.883095,TRUE,1
8/29/2018 23:00,8/29/2018 19:00,51217,EASTERN HUB,,,HUB,,39.6,45.133189,2.550326,2.980363,TRUE,1
8/30/2018 0:00,8/29/2018 20:00,51217,EASTERN HUB,,,HUB,,47.76,60.247065,9.037403,3.448828,TRUE,1
8/30/2018 1:00,8/29/2018 21:00,51217,EASTERN HUB,,,HUB,,32.76,35.570728,0.736837,2.076391,TRUE,1
8/30/2018 2:00,8/29/2018 22:00,51217,EASTERN HUB,,,HUB,,29.34,30.931319,-0.284299,1.871451,TRUE,1
8/30/2018 3:00,8/29/2018 23:00,51217,EASTERN HUB,,,HUB,,31.21,34.146002,0.80062,2.136215,TRUE,1
8/30/2018 4:00,8/30/2018 0:00,51217,EASTERN HUB,,,HUB,,28.02,31.899492,1.961534,1.914625,TRUE,1
8/30/2018 5:00,8/30/2018 1:00,51217,EASTERN HUB,,,HUB,,25.33,27.363451,0.433774,1.596344,TRUE,1
8/30/2018 6:00,8/30/2018 2:00,51217,EASTERN HUB,,,HUB,,24.33,26.318243,0.466934,1.520475,TRUE,1
8/30/2018 7:00,8/30/2018 3:00,51217,EASTERN HUB,,,HUB,,22.51,23.829656,0.008333,1.30799,TRUE,1
8/30/2018 8:00,8/30/2018 4:00,51217,EASTERN HUB,,,HUB,,22.38,23.664891,0.0075,1.276557,TRUE,1
8/30/2018 9:00,8/30/2018 5:00,51217,EASTERN HUB,,,HUB,,24.82,26.292119,0.060181,1.413605,TRUE,1
8/30/2018 10:00,8/30/2018 6:00,51217,EASTERN HUB,,,HUB,,28.78,30.658166,0.123815,1.753518,TRUE,1
8/30/2018 11:00,8/30/2018 7:00,51217,EASTERN HUB,,,HUB,,27.47,29.063087,0.005833,1.587254,TRUE,1
8/30/2018 12:00,8/30/2018 8:00,51217,EASTERN HUB,,,HUB,,27.4,29.061027,0.004167,1.660194,TRUE,1
8/30/2018 13:00,8/30/2018 9:00,51217,EASTERN HUB,,,HUB,,34.93,37.09634,0.001667,2.163007,TRUE,1
8/30/2018 14:00,8/30/2018 10:00,51217,EASTERN HUB,,,HUB,,28.79,30.217026,0,1.430359,TRUE,1
8/30/2018 15:00,8/30/2018 11:00,51217,EASTERN HUB,,,HUB,,30.94,32.557643,0,1.613476,TRUE,1
8/30/2018 16:00,8/30/2018 12:00,51217,EASTERN HUB,,,HUB,,31.53,33.133393,0.0025,1.603393,TRUE,1
8/30/2018 17:00,8/30/2018 13:00,51217,EASTERN HUB,,,HUB,,34.52,36.327407,0.003333,1.807407,TRUE,1
8/30/2018 18:00,8/30/2018 14:00,51217,EASTERN HUB,,,HUB,,63.23,66.995378,0.001578,3.7663,TRUE,1
8/30/2018 19:00,8/30/2018 15:00,51217,EASTERN HUB,,,HUB,,53.31,57.043759,0.522998,3.209094,TRUE,1
8/30/2018 20:00,8/30/2018 16:00,51217,EASTERN HUB,,,HUB,,39.97,44.424579,1.788787,2.666626,TRUE,1
8/30/2018 21:00,8/30/2018 17:00,51217,EASTERN HUB,,,HUB,,36.96,39.604201,0.107789,2.533912,TRUE,1
8/30/2018 22:00,8/30/2018 18:00,51217,EASTERN HUB,,,HUB,,37.86,40.372945,0.070802,2.437976,TRUE,1
8/30/2018 23:00,8/30/2018 19:00,51217,EASTERN HUB,,,HUB,,32.31,34.209526,0,1.900359,TRUE,1
8/31/2018 0:00,8/30/2018 20:00,51217,EASTERN HUB,,,HUB,,39.99,42.367398,0.049078,2.329987,TRUE,1
8/31/2018 1:00,8/30/2018 21:00,51217,EASTERN HUB,,,HUB,,29.1,30.716516,0,1.620682,TRUE,1
8/31/2018 2:00,8/30/2018 22:00,51217,EASTERN HUB,,,HUB,,25.92,27.349046,0.000004,1.433209,TRUE,1
8/31/2018 3:00,8/30/2018 23:00,51217,EASTERN HUB,,,HUB,,25.29,26.68745,0,1.39745,TRUE,1
8/31/2018 4:00,8/31/2018 0:00,51217,EASTERN HUB,,,HUB,,23.63,25.000535,0,1.373868,TRUE,1
8/31/2018 5:00,8/31/2018 1:00,51217,EASTERN HUB,,,HUB,,22.77,24.045806,0,1.27914,TRUE,1
8/31/2018 6:00,8/31/2018 2:00,51217,EASTERN HUB,,,HUB,,22.17,23.248265,0.006412,1.067686,TRUE,1
8/31/2018 7:00,8/31/2018 3:00,51217,EASTERN HUB,,,HUB,,21.09,21.992234,0.005359,0.893542,TRUE,1
8/31/2018 8:00,8/31/2018 4:00,51217,EASTERN HUB,,,HUB,,21.14,22.025989,0.003333,0.885156,TRUE,1
8/31/2018 9:00,8/31/2018 5:00,51217,EASTERN HUB,,,HUB,,22.97,24.022791,0,1.049458,TRUE,1
8/31/2018 10:00,8/31/2018 6:00,51217,EASTERN HUB,,,HUB,,26.3,27.689506,0,1.39034,TRUE,1
8/31/2018 11:00,8/31/2018 7:00,51217,EASTERN HUB,,,HUB,,26.53,28.04927,0,1.52177,TRUE,1
8/31/2018 12:00,8/31/2018 8:00,51217,EASTERN HUB,,,HUB,,25.51,26.930044,0,1.420877,TRUE,1
8/31/2018 13:00,8/31/2018 9:00,51217,EASTERN HUB,,,HUB,,128.16,133.703759,0,5.544593,TRUE,1
8/31/2018 14:00,8/31/2018 10:00,51217,EASTERN HUB,,,HUB,,28.02,28.806568,-0.126118,0.917685,TRUE,1
8/31/2018 15:00,8/31/2018 11:00,51217,EASTERN HUB,,,HUB,,35.41,25.630013,-10.859911,1.082424,TRUE,1
8/31/2018 16:00,8/31/2018 12:00,51217,EASTERN HUB,,,HUB,,29.26,24.44095,-5.839337,1.024454,TRUE,1
8/31/2018 17:00,8/31/2018 13:00,51217,EASTERN HUB,,,HUB,,34.91,24.82966,-11.187694,1.104854,TRUE,1
8/31/2018 18:00,8/31/2018 14:00,51217,EASTERN HUB,,,HUB,,31.68,25.289985,-7.359853,0.968171,TRUE,1
8/31/2018 19:00,8/31/2018 15:00,51217,EASTERN HUB,,,HUB,,263.74,44.001076,-227.245376,7.509786,TRUE,1
8/31/2018 20:00,8/31/2018 16:00,51217,EASTERN HUB,,,HUB,,44.89,21.402008,-24.831137,1.342313,TRUE,1
8/31/2018 21:00,8/31/2018 17:00,51217,EASTERN HUB,,,HUB,,41.37,20.821243,-21.782853,1.236595,TRUE,1
8/31/2018 22:00,8/31/2018 18:00,51217,EASTERN HUB,,,HUB,,39.89,19.678218,-21.317484,1.109868,TRUE,1
8/31/2018 23:00,8/31/2018 19:00,51217,EASTERN HUB,,,HUB,,31.44,20.386634,-11.809241,0.756709,TRUE,1
9/1/2018 0:00,8/31/2018 20:00,51217,EASTERN HUB,,,HUB,,32.93,23.09814,-10.259358,0.429166,TRUE,1
9/1/2018 1:00,8/31/2018 21:00,51217,EASTERN HUB,,,HUB,,24.89,20.290134,-4.954395,0.351195,TRUE,1
9/1/2018 2:00,8/31/2018 22:00,51217,EASTERN HUB,,,HUB,,22.65,21.232919,-1.786046,0.372298,TRUE,1
9/1/2018 3:00,8/31/2018 23:00,51217,EASTERN HUB,,,HUB,,21.05,20.325913,-0.999565,0.272978,TRUE,1
9/1/2018 4:00,9/1/2018 0:00,51217,EASTERN HUB,,,HUB,,20.78,20.424499,-0.739637,0.380803,TRUE,1
9/1/2018 5:00,9/1/2018 1:00,51217,EASTERN HUB,,,HUB,,21.31,21.652004,0,0.342004,TRUE,1
9/1/2018 6:00,9/1/2018 2:00,51217,EASTERN HUB,,,HUB,,20.03,20.32862,0,0.29862,TRUE,1
9/1/2018 7:00,9/1/2018 3:00,51217,EASTERN HUB,,,HUB,,19.71,19.987114,0,0.274614,TRUE,1
9/1/2018 8:00,9/1/2018 4:00,51217,EASTERN HUB,,,HUB,,19.44,19.738613,0,0.303613,TRUE,1
9/1/2018 9:00,9/1/2018 5:00,51217,EASTERN HUB,,,HUB,,19.66,20.003386,0,0.343386,TRUE,1
9/1/2018 10:00,9/1/2018 6:00,51217,EASTERN HUB,,,HUB,,19.87,20.20196,0,0.332793,TRUE,1
9/1/2018 11:00,9/1/2018 7:00,51217,EASTERN HUB,,,HUB,,19.77,20.121519,0,0.354019,TRUE,1
9/1/2018 12:00,9/1/2018 8:00,51217,EASTERN HUB,,,HUB,,20.73,21.175493,0,0.441327,TRUE,1
9/1/2018 13:00,9/1/2018 9:00,51217,EASTERN HUB,,,HUB,,22.5,22.82963,-0.098021,0.428485,TRUE,1
9/1/2018 14:00,9/1/2018 10:00,51217,EASTERN HUB,,,HUB,,27.31,25.926557,-1.772219,0.390443,TRUE,1
9/1/2018 15:00,9/1/2018 11:00,51217,EASTERN HUB,,,HUB,,25.92,23.918063,-2.431084,0.434147,TRUE,1
9/1/2018 16:00,9/1/2018 12:00,51217,EASTERN HUB,,,HUB,,28.96,24.907486,-4.491441,0.440594,TRUE,1
9/1/2018 17:00,9/1/2018 13:00,51217,EASTERN HUB,,,HUB,,28.4,25.123332,-3.661592,0.386591,TRUE,1
9/1/2018 18:00,9/1/2018 14:00,51217,EASTERN HUB,,,HUB,,30.05,25.009759,-5.585775,0.541366,TRUE,1
9/1/2018 19:00,9/1/2018 15:00,51217,EASTERN HUB,,,HUB,,30,27.030194,-3.437423,0.471785,TRUE,1
9/1/2018 20:00,9/1/2018 16:00,51217,EASTERN HUB,,,HUB,,29.75,26.943538,-3.246006,0.443711,TRUE,1
9/1/2018 21:00,9/1/2018 17:00,51217,EASTERN HUB,,,HUB,,30.7,28.060565,-3.146512,0.509577,TRUE,1
9/1/2018 22:00,9/1/2018 18:00,51217,EASTERN HUB,,,HUB,,29.05,25.335091,-4.223693,0.506283,TRUE,1
9/1/2018 23:00,9/1/2018 19:00,51217,EASTERN HUB,,,HUB,,28.34,24.812635,-4.107816,0.578784,TRUE,1
9/2/2018 0:00,9/1/2018 20:00,51217,EASTERN HUB,,,HUB,,27.46,26.454843,-1.580532,0.577875,TRUE,1
9/2/2018 1:00,9/1/2018 21:00,51217,EASTERN HUB,,,HUB,,24,23.831743,-0.590636,0.425712,TRUE,1
9/2/2018 2:00,9/1/2018 22:00,51217,EASTERN HUB,,,HUB,,23,23.284885,-0.125174,0.410059,TRUE,1
9/2/2018 3:00,9/1/2018 23:00,51217,EASTERN HUB,,,HUB,,22.58,23.012198,0,0.436365,TRUE,1
9/2/2018 4:00,9/2/2018 0:00,51217,EASTERN HUB,,,HUB,,20,20.466452,0,0.468952,TRUE,1
9/2/2018 5:00,9/2/2018 1:00,51217,EASTERN HUB,,,HUB,,20.1,20.455684,0,0.356517,TRUE,1
9/2/2018 6:00,9/2/2018 2:00,51217,EASTERN HUB,,,HUB,,19.36,19.673309,0.0025,0.313309,TRUE,1
9/2/2018 7:00,9/2/2018 3:00,51217,EASTERN HUB,,,HUB,,19.01,19.328008,0.006667,0.314675,TRUE,1
9/2/2018 8:00,9/2/2018 4:00,51217,EASTERN HUB,,,HUB,,18.84,19.100247,0.004198,0.259383,TRUE,1
9/2/2018 9:00,9/2/2018 5:00,51217,EASTERN HUB,,,HUB,,18.46,18.682431,0,0.219931,TRUE,1
9/2/2018 10:00,9/2/2018 6:00,51217,EASTERN HUB,,,HUB,,18.26,18.52059,0,0.26559,TRUE,1
9/2/2018 11:00,9/2/2018 7:00,51217,EASTERN HUB,,,HUB,,18.08,18.399334,0,0.316834,TRUE,1
9/2/2018 12:00,9/2/2018 8:00,51217,EASTERN HUB,,,HUB,,19.02,19.375099,0.001667,0.350099,TRUE,1
9/2/2018 13:00,9/2/2018 9:00,51217,EASTERN HUB,,,HUB,,21.1,21.449536,0,0.34537,TRUE,1
9/2/2018 14:00,9/2/2018 10:00,51217,EASTERN HUB,,,HUB,,23.86,23.756164,-0.40409,0.298587,TRUE,1
9/2/2018 15:00,9/2/2018 11:00,51217,EASTERN HUB,,,HUB,,28.89,27.028185,-2.196945,0.330963,TRUE,1
9/2/2018 16:00,9/2/2018 12:00,51217,EASTERN HUB,,,HUB,,28.54,28.985956,0,0.450123,TRUE,1
9/2/2018 17:00,9/2/2018 13:00,51217,EASTERN HUB,,,HUB,,29.77,29.918606,-0.335945,0.480384,TRUE,1
9/2/2018 18:00,9/2/2018 14:00,51217,EASTERN HUB,,,HUB,,41.74,29.502758,-12.96097,0.726228,TRUE,1
9/2/2018 19:00,9/2/2018 15:00,51217,EASTERN HUB,,,HUB,,32.17,31.842563,-1.097776,0.766173,TRUE,1
9/2/2018 20:00,9/2/2018 16:00,51217,EASTERN HUB,,,HUB,,44.63,42.926966,-2.955801,1.2561,TRUE,1
9/2/2018 21:00,9/2/2018 17:00,51217,EASTERN HUB,,,HUB,,37.02,38.076289,-0.001667,1.059623,TRUE,1
9/2/2018 22:00,9/2/2018 18:00,51217,EASTERN HUB,,,HUB,,41.23,40.30191,-2.173365,1.243609,TRUE,1
9/2/2018 23:00,9/2/2018 19:00,51217,EASTERN HUB,,,HUB,,44.09,40.181181,-5.28324,1.375255,TRUE,1
9/3/2018 0:00,9/2/2018 20:00,51217,EASTERN HUB,,,HUB,,46.75,48.244918,0,1.497418,TRUE,1
9/3/2018 1:00,9/2/2018 21:00,51217,EASTERN HUB,,,HUB,,29.56,30.337379,0,0.773212,TRUE,1
9/3/2018 2:00,9/2/2018 22:00,51217,EASTERN HUB,,,HUB,,26.51,27.170403,0,0.66207,TRUE,1
9/3/2018 3:00,9/2/2018 23:00,51217,EASTERN HUB,,,HUB,,26.86,27.613964,0,0.75813,TRUE,1
9/3/2018 4:00,9/3/2018 0:00,51217,EASTERN HUB,,,HUB,,22.38,23.191666,0,0.814999,TRUE,1
9/3/2018 5:00,9/3/2018 1:00,51217,EASTERN HUB,,,HUB,,22.85,23.58651,0,0.739843,TRUE,1
9/3/2018 6:00,9/3/2018 2:00,51217,EASTERN HUB,,,HUB,,20.93,21.427603,0,0.493436,TRUE,1
9/3/2018 7:00,9/3/2018 3:00,51217,EASTERN HUB,,,HUB,,20.21,20.617094,0,0.410427,TRUE,1
9/3/2018 8:00,9/3/2018 4:00,51217,EASTERN HUB,,,HUB,,19.91,20.308635,0,0.399469,TRUE,1
9/3/2018 9:00,9/3/2018 5:00,51217,EASTERN HUB,,,HUB,,20.15,20.582797,0,0.42863,TRUE,1
9/3/2018 10:00,9/3/2018 6:00,51217,EASTERN HUB,,,HUB,,20.31,20.757946,0,0.452946,TRUE,1
9/3/2018 11:00,9/3/2018 7:00,51217,EASTERN HUB,,,HUB,,19.76,20.285928,0,0.523428,TRUE,1
9/3/2018 12:00,9/3/2018 8:00,51217,EASTERN HUB,,,HUB,,21.1,21.729378,0,0.634378,TRUE,1
9/3/2018 13:00,9/3/2018 9:00,51217,EASTERN HUB,,,HUB,,27.72,28.464898,0,0.748232,TRUE,1
9/3/2018 14:00,9/3/2018 10:00,51217,EASTERN HUB,,,HUB,,31.61,32.744396,0,1.136063,TRUE,1
9/3/2018 15:00,9/3/2018 11:00,51217,EASTERN HUB,,,HUB,,43.75,45.557061,-0.204201,2.016262,TRUE,1
9/3/2018 16:00,9/3/2018 12:00,51217,EASTERN HUB,,,HUB,,36.43,39.22914,0.697833,2.102141,TRUE,1
9/3/2018 17:00,9/3/2018 13:00,51217,EASTERN HUB,,,HUB,,40.33,43.017785,-0.015833,2.699452,TRUE,1
9/3/2018 18:00,9/3/2018 14:00,51217,EASTERN HUB,,,HUB,,39.03,42.553504,0.634856,2.888647,TRUE,1
9/3/2018 19:00,9/3/2018 15:00,51217,EASTERN HUB,,,HUB,,45.02,49.667565,1.102679,3.541553,TRUE,1
9/3/2018 20:00,9/3/2018 16:00,51217,EASTERN HUB,,,HUB,,55.96,62.67495,2.237336,4.476781,TRUE,1
9/3/2018 21:00,9/3/2018 17:00,51217,EASTERN HUB,,,HUB,,59.26,68.478307,4.553191,4.665116,TRUE,1
9/3/2018 22:00,9/3/2018 18:00,51217,EASTERN HUB,,,HUB,,32.4,35.541602,0.575124,2.563144,TRUE,1
9/3/2018 23:00,9/3/2018 19:00,51217,EASTERN HUB,,,HUB,,33.8,36.783595,0.280313,2.704115,TRUE,1
9/4/2018 0:00,9/3/2018 20:00,51217,EASTERN HUB,,,HUB,,36.59,39.434539,0.025509,2.817364,TRUE,1
9/4/2018 1:00,9/3/2018 21:00,51217,EASTERN HUB,,,HUB,,30.44,32.401855,0.0025,1.958522,TRUE,1
9/4/2018 2:00,9/3/2018 22:00,51217,EASTERN HUB,,,HUB,,31.52,33.118087,0,1.596421,TRUE,1
9/4/2018 3:00,9/3/2018 23:00,51217,EASTERN HUB,,,HUB,,26.57,27.940587,0,1.369754,TRUE,1
9/4/2018 4:00,9/4/2018 0:00,51217,EASTERN HUB,,,HUB,,24.54,25.94303,0,1.40803,TRUE,1
9/4/2018 5:00,9/4/2018 1:00,51217,EASTERN HUB,,,HUB,,22.5,23.703816,0,1.200482,TRUE,1
9/4/2018 6:00,9/4/2018 2:00,51217,EASTERN HUB,,,HUB,,20.71,21.559348,0,0.847682,TRUE,1
9/4/2018 7:00,9/4/2018 3:00,51217,EASTERN HUB,,,HUB,,20.13,20.798998,0,0.664831,TRUE,1
9/4/2018 8:00,9/4/2018 4:00,51217,EASTERN HUB,,,HUB,,20.31,20.917689,0,0.604355,TRUE,1
9/4/2018 9:00,9/4/2018 5:00,51217,EASTERN HUB,,,HUB,,24.08,24.855625,0,0.772292,TRUE,1
9/4/2018 10:00,9/4/2018 6:00,51217,EASTERN HUB,,,HUB,,26.23,27.160426,0,0.929592,TRUE,1
9/4/2018 11:00,9/4/2018 7:00,51217,EASTERN HUB,,,HUB,,25.69,26.371474,0,0.686474,TRUE,1
9/4/2018 12:00,9/4/2018 8:00,51217,EASTERN HUB,,,HUB,,28.06,28.907161,0,0.851327,TRUE,1
9/4/2018 13:00,9/4/2018 9:00,51217,EASTERN HUB,,,HUB,,31.18,32.061709,0,0.884209,TRUE,1
9/4/2018 14:00,9/4/2018 10:00,51217,EASTERN HUB,,,HUB,,39,40.165396,0,1.165396,TRUE,1
9/4/2018 15:00,9/4/2018 11:00,51217,EASTERN HUB,,,HUB,,38.05,39.367653,-0.002307,1.320794,TRUE,1
9/4/2018 16:00,9/4/2018 12:00,51217,EASTERN HUB,,,HUB,,36.3,37.729518,-0.000833,1.431185,TRUE,1
9/4/2018 17:00,9/4/2018 13:00,51217,EASTERN HUB,,,HUB,,37.74,39.37928,0.149477,1.49397,TRUE,1
9/4/2018 18:00,9/4/2018 14:00,51217,EASTERN HUB,,,HUB,,47.23,46.014114,-3.344972,2.133252,TRUE,1
9/4/2018 19:00,9/4/2018 15:00,51217,EASTERN HUB,,,HUB,,47.5,49.318052,-0.732592,2.553144,TRUE,1
9/4/2018 20:00,9/4/2018 16:00,51217,EASTERN HUB,,,HUB,,49.81,51.509489,-1.187629,2.888785,TRUE,1
9/4/2018 21:00,9/4/2018 17:00,51217,EASTERN HUB,,,HUB,,51.45,53.370259,-1.141574,3.064333,TRUE,1
9/4/2018 22:00,9/4/2018 18:00,51217,EASTERN HUB,,,HUB,,54.57,56.041068,-1.535463,3.004031,TRUE,1
9/4/2018 23:00,9/4/2018 19:00,51217,EASTERN HUB,,,HUB,,36.78,38.262489,-0.217714,1.705202,TRUE,1
9/5/2018 0:00,9/4/2018 20:00,51217,EASTERN HUB,,,HUB,,36.7,38.305283,0.001292,1.608158,TRUE,1
9/5/2018 1:00,9/4/2018 21:00,51217,EASTERN HUB,,,HUB,,31.38,32.507154,0,1.131321,TRUE,1
9/5/2018 2:00,9/4/2018 22:00,51217,EASTERN HUB,,,HUB,,31.19,31.961625,0,0.768291,TRUE,1
9/5/2018 3:00,9/4/2018 23:00,51217,EASTERN HUB,,,HUB,,29.62,30.322288,0,0.704788,TRUE,1
9/5/2018 4:00,9/5/2018 0:00,51217,EASTERN HUB,,,HUB,,24.95,25.895643,0,0.948143,TRUE,1
9/5/2018 5:00,9/5/2018 1:00,51217,EASTERN HUB,,,HUB,,23.69,24.763415,0,1.074249,TRUE,1
9/5/2018 6:00,9/5/2018 2:00,51217,EASTERN HUB,,,HUB,,21.01,21.846099,0,0.833599,TRUE,1
9/5/2018 7:00,9/5/2018 3:00,51217,EASTERN HUB,,,HUB,,20.51,21.162003,0,0.64867,TRUE,1
9/5/2018 8:00,9/5/2018 4:00,51217,EASTERN HUB,,,HUB,,20.77,21.381027,0,0.609361,TRUE,1
9/5/2018 9:00,9/5/2018 5:00,51217,EASTERN HUB,,,HUB,,23.01,23.688684,0,0.680351,TRUE,1
9/5/2018 10:00,9/5/2018 6:00,51217,EASTERN HUB,,,HUB,,30.79,31.965023,0,1.178356,TRUE,1
9/5/2018 11:00,9/5/2018 7:00,51217,EASTERN HUB,,,HUB,,29.53,30.782136,0,1.254636,TRUE,1
9/5/2018 12:00,9/5/2018 8:00,51217,EASTERN HUB,,,HUB,,30.16,31.273184,0,1.110684,TRUE,1
9/5/2018 13:00,9/5/2018 9:00,51217,EASTERN HUB,,,HUB,,35.28,36.422859,0,1.147026,TRUE,1
9/5/2018 14:00,9/5/2018 10:00,51217,EASTERN HUB,,,HUB,,37.22,38.573701,-0.022515,1.377883,TRUE,1
9/5/2018 15:00,9/5/2018 11:00,51217,EASTERN HUB,,,HUB,,36.32,37.895934,-0.011038,1.589472,TRUE,1
9/5/2018 16:00,9/5/2018 12:00,51217,EASTERN HUB,,,HUB,,36.57,38.329322,0.103419,1.65757,TRUE,1
9/5/2018 17:00,9/5/2018 13:00,51217,EASTERN HUB,,,HUB,,54.02,65.385346,8.563546,2.800134,TRUE,1
9/5/2018 18:00,9/5/2018 14:00,51217,EASTERN HUB,,,HUB,,48.3,56.427666,5.714763,2.41707,TRUE,1
9/5/2018 19:00,9/5/2018 15:00,51217,EASTERN HUB,,,HUB,,53.66,63.659882,7.335904,2.667311,TRUE,1
9/5/2018 20:00,9/5/2018 16:00,51217,EASTERN HUB,,,HUB,,65.45,79.573969,10.425782,3.702355,TRUE,1
