zip,city_state,utility_name,pnode_name
16232,"Knox,PA",Pennsylvania Electric Co,PENELEC
16235,"Lucinda,PA",Pennsylvania Electric Co,PENELEC
16743,"Port Allegany,PA",Pennsylvania Electric Co,PENELEC
16745,"Rixford,PA",Pennsylvania Electric Co,PENELEC
16744,"Rew,PA",Pennsylvania Electric Co,PENELEC
16749,"Smethport,PA",Pennsylvania Electric Co,PENELEC
16748,"Shinglehouse,PA",Pennsylvania Electric Co,PENELEC
16639,"Fallentimber,PA",Pennsylvania Electric Co,PENELEC
16638,"Entriken,PA",Pennsylvania Electric Co,PENELEC
16634,"Dudley,PA",Pennsylvania Electric Co,PENELEC
16637,"East Freedom,PA",Pennsylvania Electric Co,PENELEC
16636,"Dysart,PA",Pennsylvania Electric Co,PENELEC
16631,"Curryville,PA",Pennsylvania Electric Co,PENELEC
16950,"Westfield,PA",Pennsylvania Electric Co,PENELEC
16855,"Mineral Springs,PA",Pennsylvania Electric Co,PENELEC
16858,"Morrisdale,PA",Pennsylvania Electric Co,PENELEC
17768,"Shunk,PA",Pennsylvania Electric Co,PENELEC
17731,"Eagles Mere,PA",Pennsylvania Electric Co,PENELEC
18854,"Wysox,PA",Pennsylvania Electric Co,PENELEC
18853,"Wyalusing,PA",Pennsylvania Electric Co,PENELEC
18851,"Warren Center,PA",Pennsylvania Electric Co,PENELEC
18850,"Ulster,PA",Pennsylvania Electric Co,PENELEC
16662,"Martinsburg,PA",Pennsylvania Electric Co,PENELEC
16663,"Morann,PA",Pennsylvania Electric Co,PENELEC
16660,"Mc Connellstown,PA",Pennsylvania Electric Co,PENELEC
16661,"Madera,PA",Pennsylvania Electric Co,PENELEC
16666,"Osceola Mills,PA",Pennsylvania Electric Co,PENELEC
16664,"New Enterprise,PA",Pennsylvania Electric Co,PENELEC
16665,"Newry,PA",Pennsylvania Electric Co,PENELEC
16845,"Karthaus,PA",Pennsylvania Electric Co,PENELEC
17224,"Fort Loudon,PA",Pennsylvania Electric Co,PENELEC
15906,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
15907,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
15904,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
15905,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
15902,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
15901,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
15909,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
16345,"Russell,PA",Pennsylvania Electric Co,PENELEC
16347,"Sheffield,PA",Pennsylvania Electric Co,PENELEC
16346,"Seneca,PA",Pennsylvania Electric Co,PENELEC
16340,"Pittsfield,PA",Pennsylvania Electric Co,PENELEC
16343,"Reno,PA",Pennsylvania Electric Co,PENELEC
16342,"Polk,PA",Pennsylvania Electric Co,PENELEC
15424,"Confluence,PA",Pennsylvania Electric Co,PENELEC
16651,"Houtzdale,PA",Pennsylvania Electric Co,PENELEC
15548,"Kantner,PA",Pennsylvania Electric Co,PENELEC
15778,"Timblin,PA",Pennsylvania Electric Co,PENELEC
15775,"Spangler,PA",Pennsylvania Electric Co,PENELEC
15774,"Shelocta,PA",Pennsylvania Electric Co,PENELEC
15777,"Starford,PA",Pennsylvania Electric Co,PENELEC
15776,"Sprankle Mills,PA",Pennsylvania Electric Co,PENELEC
15771,"Rochester Mills,PA",Pennsylvania Electric Co,PENELEC
15770,"Ringgold,PA",Pennsylvania Electric Co,PENELEC
15773,"Saint Benedict,PA",Pennsylvania Electric Co,PENELEC
15772,"Rossiter,PA",Pennsylvania Electric Co,PENELEC
17075,"Newton Hamilton,PA",Pennsylvania Electric Co,PENELEC
16322,"Endeavor,PA",Pennsylvania Electric Co,PENELEC
16509,"Erie,PA",Pennsylvania Electric Co,PENELEC
16508,"Erie,PA",Pennsylvania Electric Co,PENELEC
16505,"Erie,PA",Pennsylvania Electric Co,PENELEC
16260,"Vowinckel,PA",Pennsylvania Electric Co,PENELEC
15865,"Sykesville,PA",Pennsylvania Electric Co,PENELEC
15864,"Summerville,PA",Pennsylvania Electric Co,PENELEC
15866,"Troutville,PA",Pennsylvania Electric Co,PENELEC
15860,"Sigel,PA",Pennsylvania Electric Co,PENELEC
15863,"Stump Creek,PA",Pennsylvania Electric Co,PENELEC
16670,"Queen,PA",Pennsylvania Electric Co,PENELEC
16672,"Riddlesburg,PA",Pennsylvania Electric Co,PENELEC
16675,"Saint Boniface,PA",Pennsylvania Electric Co,PENELEC
16674,"Robertsdale,PA",Pennsylvania Electric Co,PENELEC
18454,"Poyntelle,PA",Pennsylvania Electric Co,PENELEC
16671,"Ramey,PA",Pennsylvania Electric Co,PENELEC
16673,"Roaring Spring,PA",Pennsylvania Electric Co,PENELEC
16686,"Tyrone,PA",Pennsylvania Electric Co,PENELEC
16680,"Smithmill,PA",Pennsylvania Electric Co,PENELEC
16681,"Smokerun,PA",Pennsylvania Electric Co,PENELEC
16683,"Spruce Creek,PA",Pennsylvania Electric Co,PENELEC
16036,"Foxburg,PA",Pennsylvania Electric Co,PENELEC
16693,"Williamsburg,PA",Pennsylvania Electric Co,PENELEC
16692,"Westover,PA",Pennsylvania Electric Co,PENELEC
16695,"Woodbury,PA",Pennsylvania Electric Co,PENELEC
16694,"Wood,PA",Pennsylvania Electric Co,PENELEC
16699,"Cresson,PA",Pennsylvania Electric Co,PENELEC
16698,"Houtzdale,PA",Pennsylvania Electric Co,PENELEC
17071,"New Germantown,PA",Pennsylvania Electric Co,PENELEC
15533,"Breezewood,PA",Pennsylvania Electric Co,PENELEC
15531,"Boswell,PA",Pennsylvania Electric Co,PENELEC
15681,"Saltsburg,PA",Pennsylvania Electric Co,PENELEC
16619,"Blandburg,PA",Pennsylvania Electric Co,PENELEC
16613,"Ashville,PA",Pennsylvania Electric Co,PENELEC
16611,"Alexandria,PA",Pennsylvania Electric Co,PENELEC
16617,"Bellwood,PA",Pennsylvania Electric Co,PENELEC
16616,"Beccaria,PA",Pennsylvania Electric Co,PENELEC
17029,"Granville,PA",Pennsylvania Electric Co,PENELEC
18465,"Thompson,PA",Pennsylvania Electric Co,PENELEC
18462,"Starrucca,PA",Pennsylvania Electric Co,PENELEC
18461,"Starlight,PA",Pennsylvania Electric Co,PENELEC
18630,"Meshoppen,PA",Pennsylvania Electric Co,PENELEC
16507,"Erie,PA",Pennsylvania Electric Co,PENELEC
16506,"Erie,PA",Pennsylvania Electric Co,PENELEC
16504,"Erie,PA",Pennsylvania Electric Co,PENELEC
16503,"Erie,PA",Pennsylvania Electric Co,PENELEC
16502,"Erie,PA",Pennsylvania Electric Co,PENELEC
18437,"Lake Como,PA",Pennsylvania Electric Co,PENELEC
18439,"Lakewood,PA",Pennsylvania Electric Co,PENELEC
16821,"Allport,PA",Pennsylvania Electric Co,PENELEC
16829,"Clarence,PA",Pennsylvania Electric Co,PENELEC
16312,"Chandlers Valley,PA",Pennsylvania Electric Co,PENELEC
16313,"Clarendon,PA",Pennsylvania Electric Co,PENELEC
16317,"Cooperstown,PA",Pennsylvania Electric Co,PENELEC
16314,"Cochranton,PA",Pennsylvania Electric Co,PENELEC
16550,"Erie,PA",Pennsylvania Electric Co,PENELEC
16553,"Erie,PA",Pennsylvania Electric Co,PENELEC
18834,"New Milford,PA",Pennsylvania Electric Co,PENELEC
18837,"Rome,PA",Pennsylvania Electric Co,PENELEC
17271,"Willow Hill,PA",Pennsylvania Electric Co,PENELEC
15722,"Carrolltown,PA",Pennsylvania Electric Co,PENELEC
15723,"Chambersville,PA",Pennsylvania Electric Co,PENELEC
15720,"Brush Valley,PA",Pennsylvania Electric Co,PENELEC
15721,"Burnside,PA",Pennsylvania Electric Co,PENELEC
15727,"Clune,PA",Pennsylvania Electric Co,PENELEC
15724,"Cherry Tree,PA",Pennsylvania Electric Co,PENELEC
15725,"Clarksburg,PA",Pennsylvania Electric Co,PENELEC
15728,"Clymer,PA",Pennsylvania Electric Co,PENELEC
15729,"Commodore,PA",Pennsylvania Electric Co,PENELEC
16936,"Millerton,PA",Pennsylvania Electric Co,PENELEC
16937,"Mills,PA",Pennsylvania Electric Co,PENELEC
16932,"Mainesburg,PA",Pennsylvania Electric Co,PENELEC
16933,"Mansfield,PA",Pennsylvania Electric Co,PENELEC
16930,"Liberty,PA",Pennsylvania Electric Co,PENELEC
16938,"Morris,PA",Pennsylvania Electric Co,PENELEC
16939,"Morris Run,PA",Pennsylvania Electric Co,PENELEC
16501,"Erie,PA",Pennsylvania Electric Co,PENELEC
17035,"Honey Grove,PA",Pennsylvania Electric Co,PENELEC
16667,"Osterburg,PA",Pennsylvania Electric Co,PENELEC
16669,"Petersburg,PA",Pennsylvania Electric Co,PENELEC
16217,"Cooksburg,PA",Pennsylvania Electric Co,PENELEC
16213,"Callensburg,PA",Pennsylvania Electric Co,PENELEC
16211,"Beyer,PA",Pennsylvania Electric Co,PENELEC
16948,"Ulysses,PA",Pennsylvania Electric Co,PENELEC
15546,"Jenners,PA",Pennsylvania Electric Co,PENELEC
15547,"Jennerstown,PA",Pennsylvania Electric Co,PENELEC
15541,"Friedens,PA",Pennsylvania Electric Co,PENELEC
16406,"Conneautville,PA",Pennsylvania Electric Co,PENELEC
16407,"Corry,PA",Pennsylvania Electric Co,PENELEC
16404,"Centerville,PA",Pennsylvania Electric Co,PENELEC
16405,"Columbus,PA",Pennsylvania Electric Co,PENELEC
16402,"Bear Lake,PA",Pennsylvania Electric Co,PENELEC
16403,"Cambridge Springs,PA",Pennsylvania Electric Co,PENELEC
16401,"Albion,PA",Pennsylvania Electric Co,PENELEC
18830,"Little Meadows,PA",Pennsylvania Electric Co,PENELEC
18833,"New Albany,PA",Pennsylvania Electric Co,PENELEC
18832,"Monroeton,PA",Pennsylvania Electric Co,PENELEC
18842,"South Gibson,PA",Pennsylvania Electric Co,PENELEC
18844,"Springville,PA",Pennsylvania Electric Co,PENELEC
18845,"Stevensville,PA",Pennsylvania Electric Co,PENELEC
15411,"Addison,PA",Pennsylvania Electric Co,PENELEC
16873,"Shawville,PA",Pennsylvania Electric Co,PENELEC
16871,"Pottersdale,PA",Pennsylvania Electric Co,PENELEC
16876,"Wallaceton,PA",Pennsylvania Electric Co,PENELEC
16874,"Snow Shoe,PA",Pennsylvania Electric Co,PENELEC
16879,"Winburne,PA",Pennsylvania Electric Co,PENELEC
16878,"West Decatur,PA",Pennsylvania Electric Co,PENELEC
16648,"Hollidaysburg,PA",Pennsylvania Electric Co,PENELEC
16645,"Glen Hope,PA",Pennsylvania Electric Co,PENELEC
15928,"Davidsville,PA",Pennsylvania Electric Co,PENELEC
15929,"Dilltown,PA",Pennsylvania Electric Co,PENELEC
15924,"Cairnbrook,PA",Pennsylvania Electric Co,PENELEC
15925,"Cassandra,PA",Pennsylvania Electric Co,PENELEC
15926,"Central City,PA",Pennsylvania Electric Co,PENELEC
15927,"Colver,PA",Pennsylvania Electric Co,PENELEC
15920,"Armagh,PA",Pennsylvania Electric Co,PENELEC
15921,"Beaverdale,PA",Pennsylvania Electric Co,PENELEC
15922,"Belsano,PA",Pennsylvania Electric Co,PENELEC
15784,"Worthville,PA",Pennsylvania Electric Co,PENELEC
16362,"Utica,PA",Pennsylvania Electric Co,PENELEC
16361,"Tylersburg,PA",Pennsylvania Electric Co,PENELEC
16360,"Townville,PA",Pennsylvania Electric Co,PENELEC
16367,"Warren,PA",Pennsylvania Electric Co,PENELEC
16366,"Warren,PA",Pennsylvania Electric Co,PENELEC
16365,"Warren,PA",Pennsylvania Electric Co,PENELEC
16364,"Venus,PA",Pennsylvania Electric Co,PENELEC
16368,"Irvine,PA",Pennsylvania Electric Co,PENELEC
16225,"Fisher,PA",Pennsylvania Electric Co,PENELEC
15510,"Somerset,PA",Pennsylvania Electric Co,PENELEC
16603,"Altoona,PA",Pennsylvania Electric Co,PENELEC
15759,"Marion Center,PA",Pennsylvania Electric Co,PENELEC
15758,"Marchand,PA",Pennsylvania Electric Co,PENELEC
15753,"La Jose,PA",Pennsylvania Electric Co,PENELEC
15752,"Kent,PA",Pennsylvania Electric Co,PENELEC
15750,"Josephine,PA",Pennsylvania Electric Co,PENELEC
15757,"Mahaffey,PA",Pennsylvania Electric Co,PENELEC
15756,"Mc Intyre,PA",Pennsylvania Electric Co,PENELEC
15754,"Lucernemines,PA",Pennsylvania Electric Co,PENELEC
17221,"Fannettsburg,PA",Pennsylvania Electric Co,PENELEC
17220,"Dry Run,PA",Pennsylvania Electric Co,PENELEC
16058,"Turkey City,PA",Pennsylvania Electric Co,PENELEC
16054,"Saint Petersburg,PA",Pennsylvania Electric Co,PENELEC
17021,"East Waterford,PA",Pennsylvania Electric Co,PENELEC
16331,"Kossuth,PA",Pennsylvania Electric Co,PENELEC
16332,"Lickingville,PA",Pennsylvania Electric Co,PENELEC
16333,"Ludlow,PA",Pennsylvania Electric Co,PENELEC
16335,"Meadville,PA",Pennsylvania Electric Co,PENELEC
17063,"Milroy,PA",Pennsylvania Electric Co,PENELEC
16510,"Erie,PA",Pennsylvania Electric Co,PENELEC
16657,"James Creek,PA",Pennsylvania Electric Co,PENELEC
16246,"Plumville,PA",Pennsylvania Electric Co,PENELEC
16240,"Mayport,PA",Pennsylvania Electric Co,PENELEC
16654,"Huntingdon,PA",Pennsylvania Electric Co,PENELEC
16650,"Hopewell,PA",Pennsylvania Electric Co,PENELEC
15840,"Falls Creek,PA",Pennsylvania Electric Co,PENELEC
15847,"Knox Dale,PA",Pennsylvania Electric Co,PENELEC
16730,"East Smethport,PA",Pennsylvania Electric Co,PENELEC
16731,"Eldred,PA",Pennsylvania Electric Co,PENELEC
16732,"Gifford,PA",Pennsylvania Electric Co,PENELEC
16738,"Lewis Run,PA",Pennsylvania Electric Co,PENELEC
16344,"Rouseville,PA",Pennsylvania Electric Co,PENELEC
16341,"Pleasantville,PA",Pennsylvania Electric Co,PENELEC
16947,"Troy,PA",Pennsylvania Electric Co,PENELEC
16946,"Tioga,PA",Pennsylvania Electric Co,PENELEC
16943,"Sabinsville,PA",Pennsylvania Electric Co,PENELEC
16942,"Osceola,PA",Pennsylvania Electric Co,PENELEC
16941,"Genesee,PA",Pennsylvania Electric Co,PENELEC
16940,"Nelson,PA",Pennsylvania Electric Co,PENELEC
17099,"Yeagertown,PA",Pennsylvania Electric Co,PENELEC
17758,"Muncy Valley,PA",Pennsylvania Electric Co,PENELEC
18625,"Lake Winola,PA",Pennsylvania Electric Co,PENELEC
16475,"Albion,PA",Pennsylvania Electric Co,PENELEC
16917,"Covington,PA",Pennsylvania Electric Co,PENELEC
16910,"Alba,PA",Pennsylvania Electric Co,PENELEC
16912,"Blossburg,PA",Pennsylvania Electric Co,PENELEC
16834,"Drifting,PA",Pennsylvania Electric Co,PENELEC
16677,"Sandy Ridge,PA",Pennsylvania Electric Co,PENELEC
16679,"Six Mile Run,PA",Pennsylvania Electric Co,PENELEC
16678,"Saxton,PA",Pennsylvania Electric Co,PENELEC
15915,"Johnstown,PA",Pennsylvania Electric Co,PENELEC
16655,"Imler,PA",Pennsylvania Electric Co,PENELEC
16640,"Flinton,PA",Pennsylvania Electric Co,PENELEC
16641,"Gallitzin,PA",Pennsylvania Electric Co,PENELEC
18417,"Equinunk,PA",Pennsylvania Electric Co,PENELEC
18831,"Milan,PA",Pennsylvania Electric Co,PENELEC
15544,"Gray,PA",Pennsylvania Electric Co,PENELEC
15542,"Garrett,PA",Pennsylvania Electric Co,PENELEC
15540,"Fort Hill,PA",Pennsylvania Electric Co,PENELEC
15549,"Listie,PA",Pennsylvania Electric Co,PENELEC
15780,"Valier,PA",Pennsylvania Electric Co,PENELEC
15781,"Walston,PA",Pennsylvania Electric Co,PENELEC
15783,"West Lebanon,PA",Pennsylvania Electric Co,PENELEC
17841,"Mc Clure,PA",Pennsylvania Electric Co,PENELEC
16334,"Marble,PA",Pennsylvania Electric Co,PENELEC
17060,"Mill Creek,PA",Pennsylvania Electric Co,PENELEC
17066,"Mount Union,PA",Pennsylvania Electric Co,PENELEC
17232,"Lurgan,PA",Pennsylvania Electric Co,PENELEC
16530,"Erie,PA",Pennsylvania Electric Co,PENELEC
16531,"Erie,PA",Pennsylvania Electric Co,PENELEC
16534,"Erie,PA",Pennsylvania Electric Co,PENELEC
16538,"Erie,PA",Pennsylvania Electric Co,PENELEC
16369,"Irvine,PA",Pennsylvania Electric Co,PENELEC
14894,"Wellsburg,NY",Pennsylvania Electric Co,PENELEC
14825,"Chemung,NY",Pennsylvania Electric Co,PENELEC
16701,"Bradford,PA",Pennsylvania Electric Co,PENELEC
17251,"Roxbury,PA",Pennsylvania Electric Co,PENELEC
17253,"Saltillo,PA",Pennsylvania Electric Co,PENELEC
17257,"Shippensburg,PA",Pennsylvania Electric Co,PENELEC
16646,"Hastings,PA",Pennsylvania Electric Co,PENELEC
15553,"New Baltimore,PA",Pennsylvania Electric Co,PENELEC
15552,"Meyersdale,PA",Pennsylvania Electric Co,PENELEC
15559,"Schellsburg,PA",Pennsylvania Electric Co,PENELEC
15558,"Salisbury,PA",Pennsylvania Electric Co,PENELEC
15701,"Indiana,PA",Pennsylvania Electric Co,PENELEC
15705,"Indiana,PA",Pennsylvania Electric Co,PENELEC
17255,"Shade Gap,PA",Pennsylvania Electric Co,PENELEC
16565,"Erie,PA",Pennsylvania Electric Co,PENELEC
16563,"Erie,PA",Pennsylvania Electric Co,PENELEC
16428,"North East,PA",Pennsylvania Electric Co,PENELEC
16424,"Linesville,PA",Pennsylvania Electric Co,PENELEC
16426,"Mc Kean,PA",Pennsylvania Electric Co,PENELEC
16427,"Mill Village,PA",Pennsylvania Electric Co,PENELEC
16420,"Grand Valley,PA",Pennsylvania Electric Co,PENELEC
16421,"Harborcreek,PA",Pennsylvania Electric Co,PENELEC
16422,"Harmonsburg,PA",Pennsylvania Electric Co,PENELEC
16423,"Lake City,PA",Pennsylvania Electric Co,PENELEC
18818,"Friendsville,PA",Pennsylvania Electric Co,PENELEC
18813,"Brooklyn,PA",Pennsylvania Electric Co,PENELEC
16629,"Coupon,PA",Pennsylvania Electric Co,PENELEC
16627,"Coalport,PA",Pennsylvania Electric Co,PENELEC
16624,"Chest Springs,PA",Pennsylvania Electric Co,PENELEC
16625,"Claysburg,PA",Pennsylvania Electric Co,PENELEC
16623,"Cassville,PA",Pennsylvania Electric Co,PENELEC
16620,"Brisbin,PA",Pennsylvania Electric Co,PENELEC
16621,"Broad Top,PA",Pennsylvania Electric Co,PENELEC
16843,"Hyde,PA",Pennsylvania Electric Co,PENELEC
16840,"Hawk Run,PA",Pennsylvania Electric Co,PENELEC
16849,"Lanse,PA",Pennsylvania Electric Co,PENELEC
18801,"Montrose,PA",Pennsylvania Electric Co,PENELEC
18449,"Orson,PA",Pennsylvania Electric Co,PENELEC
18826,"Kingsley,PA",Pennsylvania Electric Co,PENELEC
15948,"Revloc,PA",Pennsylvania Electric Co,PENELEC
15949,"Robinson,PA",Pennsylvania Electric Co,PENELEC
15942,"Mineral Point,PA",Pennsylvania Electric Co,PENELEC
15943,"Nanty Glo,PA",Pennsylvania Electric Co,PENELEC
15940,"Loretto,PA",Pennsylvania Electric Co,PENELEC
15946,"Portage,PA",Pennsylvania Electric Co,PENELEC
15944,"New Florence,PA",Pennsylvania Electric Co,PENELEC
15945,"Parkhill,PA",Pennsylvania Electric Co,PENELEC
16301,"Oil City,PA",Pennsylvania Electric Co,PENELEC
16914,"Columbia Cross Roads,PA",Pennsylvania Electric Co,PENELEC
16911,"Arnot,PA",Pennsylvania Electric Co,PENELEC
16323,"Franklin,PA",Pennsylvania Electric Co,PENELEC
16329,"Irvine,PA",Pennsylvania Electric Co,PENELEC
16328,"Hydetown,PA",Pennsylvania Electric Co,PENELEC
16541,"Erie,PA",Pennsylvania Electric Co,PENELEC
16546,"Erie,PA",Pennsylvania Electric Co,PENELEC
16544,"Erie,PA",Pennsylvania Electric Co,PENELEC
15851,"Reynoldsville,PA",Pennsylvania Electric Co,PENELEC
17054,"Mattawana,PA",Pennsylvania Electric Co,PENELEC
17058,"Mifflin,PA",Pennsylvania Electric Co,PENELEC
17763,"Ralston,PA",Pennsylvania Electric Co,PENELEC
15537,"Everett,PA",Pennsylvania Electric Co,PENELEC
15532,"Boynton,PA",Pennsylvania Electric Co,PENELEC
15530,"Berlin,PA",Pennsylvania Electric Co,PENELEC
15539,"Fishertown,PA",Pennsylvania Electric Co,PENELEC
15538,"Fairhope,PA",Pennsylvania Electric Co,PENELEC
17260,"Shirleysburg,PA",Pennsylvania Electric Co,PENELEC
17262,"Spring Run,PA",Pennsylvania Electric Co,PENELEC
17265,"Upperstrasburg,PA",Pennsylvania Electric Co,PENELEC
17264,"Three Springs,PA",Pennsylvania Electric Co,PENELEC
15731,"Coral,PA",Pennsylvania Electric Co,PENELEC
15730,"Coolspring,PA",Pennsylvania Electric Co,PENELEC
15733,"De Lancey,PA",Pennsylvania Electric Co,PENELEC
15732,"Creekside,PA",Pennsylvania Electric Co,PENELEC
15734,"Dixonville,PA",Pennsylvania Electric Co,PENELEC
15737,"Elmora,PA",Pennsylvania Electric Co,PENELEC
15739,"Ernest,PA",Pennsylvania Electric Co,PENELEC
15738,"Emeigh,PA",Pennsylvania Electric Co,PENELEC
16388,"Meadville,PA",Pennsylvania Electric Co,PENELEC
16925,"Gillett,PA",Pennsylvania Electric Co,PENELEC
16927,"Harrison Valley,PA",Pennsylvania Electric Co,PENELEC
16926,"Granville Summit,PA",Pennsylvania Electric Co,PENELEC
16921,"Gaines,PA",Pennsylvania Electric Co,PENELEC
16920,"Elkland,PA",Pennsylvania Electric Co,PENELEC
16923,"Genesee,PA",Pennsylvania Electric Co,PENELEC
16922,"Galeton,PA",Pennsylvania Electric Co,PENELEC
16929,"Lawrenceville,PA",Pennsylvania Electric Co,PENELEC
16928,"Knoxville,PA",Pennsylvania Electric Co,PENELEC
17724,"Canton,PA",Pennsylvania Electric Co,PENELEC
16220,"Crown,PA",Pennsylvania Electric Co,PENELEC
18632,"Mildred,PA",Pennsylvania Electric Co,PENELEC
15825,"Brookville,PA",Pennsylvania Electric Co,PENELEC
15824,"Brockway,PA",Pennsylvania Electric Co,PENELEC
15828,"Clarington,PA",Pennsylvania Electric Co,PENELEC
16750,"Turtlepoint,PA",Pennsylvania Electric Co,PENELEC
16415,"Fairview,PA",Pennsylvania Electric Co,PENELEC
16417,"Girard,PA",Pennsylvania Electric Co,PENELEC
16416,"Garland,PA",Pennsylvania Electric Co,PENELEC
16411,"East Springfield,PA",Pennsylvania Electric Co,PENELEC
16410,"Cranesville,PA",Pennsylvania Electric Co,PENELEC
16413,"Elgin,PA",Pennsylvania Electric Co,PENELEC
16412,"Edinboro,PA",Pennsylvania Electric Co,PENELEC
16630,"Cresson,PA",Pennsylvania Electric Co,PENELEC
18846,"Sugar Run,PA",Pennsylvania Electric Co,PENELEC
16847,"Kylertown,PA",Pennsylvania Electric Co,PENELEC
16656,"Irvona,PA",Pennsylvania Electric Co,PENELEC
16652,"Huntingdon,PA",Pennsylvania Electric Co,PENELEC
18848,"Towanda,PA",Pennsylvania Electric Co,PENELEC
18840,"Sayre,PA",Pennsylvania Electric Co,PENELEC
18843,"South Montrose,PA",Pennsylvania Electric Co,PENELEC
18847,"Susquehanna,PA",Pennsylvania Electric Co,PENELEC
16659,"Loysburg,PA",Pennsylvania Electric Co,PENELEC
15931,"Ebensburg,PA",Pennsylvania Electric Co,PENELEC
15930,"Dunlo,PA",Pennsylvania Electric Co,PENELEC
15937,"Jerome,PA",Pennsylvania Electric Co,PENELEC
15936,"Hooversville,PA",Pennsylvania Electric Co,PENELEC
15935,"Hollsopple,PA",Pennsylvania Electric Co,PENELEC
15934,"Elton,PA",Pennsylvania Electric Co,PENELEC
15938,"Lilly,PA",Pennsylvania Electric Co,PENELEC
16644,"Glasgow,PA",Pennsylvania Electric Co,PENELEC
16354,"Titusville,PA",Pennsylvania Electric Co,PENELEC
16352,"Tiona,PA",Pennsylvania Electric Co,PENELEC
16353,"Tionesta,PA",Pennsylvania Electric Co,PENELEC
16350,"Sugar Grove,PA",Pennsylvania Electric Co,PENELEC
16351,"Tidioute,PA",Pennsylvania Electric Co,PENELEC
16647,"Hesston,PA",Pennsylvania Electric Co,PENELEC
15564,"Wellersburg,PA",Pennsylvania Electric Co,PENELEC
15565,"West Salisbury,PA",Pennsylvania Electric Co,PENELEC
15560,"Shanksville,PA",Pennsylvania Electric Co,PENELEC
15561,"Sipesville,PA",Pennsylvania Electric Co,PENELEC
15562,"Springs,PA",Pennsylvania Electric Co,PENELEC
15563,"Stoystown,PA",Pennsylvania Electric Co,PENELEC
15767,"Punxsutawney,PA",Pennsylvania Electric Co,PENELEC
15764,"Oliveburg,PA",Pennsylvania Electric Co,PENELEC
15765,"Penn Run,PA",Pennsylvania Electric Co,PENELEC
15762,"Nicktown,PA",Pennsylvania Electric Co,PENELEC
15763,"Northpoint,PA",Pennsylvania Electric Co,PENELEC
15760,"Marsteller,PA",Pennsylvania Electric Co,PENELEC
15761,"Mentcle,PA",Pennsylvania Electric Co,PENELEC
17002,"Allensville,PA",Pennsylvania Electric Co,PENELEC
17006,"Blain,PA",Pennsylvania Electric Co,PENELEC
17765,"Roaring Branch,PA",Pennsylvania Electric Co,PENELEC
16511,"Erie,PA",Pennsylvania Electric Co,PENELEC
16512,"Erie,PA",Pennsylvania Electric Co,PENELEC
16514,"Erie,PA",Pennsylvania Electric Co,PENELEC
16515,"Erie,PA",Pennsylvania Electric Co,PENELEC
16257,"Snydersburg,PA",Pennsylvania Electric Co,PENELEC
16256,"Smicksburg,PA",Pennsylvania Electric Co,PENELEC
16254,"Shippenville,PA",Pennsylvania Electric Co,PENELEC
16258,"Strattanville,PA",Pennsylvania Electric Co,PENELEC
15485,"Ursina,PA",Pennsylvania Electric Co,PENELEC
16729,"Duke Center,PA",Pennsylvania Electric Co,PENELEC
16727,"Derrick City,PA",Pennsylvania Electric Co,PENELEC
16726,"Cyclone,PA",Pennsylvania Electric Co,PENELEC
16725,"Custer City,PA",Pennsylvania Electric Co,PENELEC
17051,"Mc Veytown,PA",Pennsylvania Electric Co,PENELEC
16684,"Tipton,PA",Pennsylvania Electric Co,PENELEC
16685,"Todd,PA",Pennsylvania Electric Co,PENELEC
16682,"Sproul,PA",Pennsylvania Electric Co,PENELEC
17082,"Port Royal,PA",Pennsylvania Electric Co,PENELEC
17084,"Reedsville,PA",Pennsylvania Electric Co,PENELEC
16850,"Lecontes Mills,PA",Pennsylvania Electric Co,PENELEC
16859,"Moshannon,PA",Pennsylvania Electric Co,PENELEC
18812,"Brackney,PA",Pennsylvania Electric Co,PENELEC
18810,"Athens,PA",Pennsylvania Electric Co,PENELEC
18817,"East Smithfield,PA",Pennsylvania Electric Co,PENELEC
18816,"Dimock,PA",Pennsylvania Electric Co,PENELEC
18815,"Camptown,PA",Pennsylvania Electric Co,PENELEC
18814,"Burlington,PA",Pennsylvania Electric Co,PENELEC
16622,"Calvin,PA",Pennsylvania Electric Co,PENELEC
16442,"Wattsburg,PA",Pennsylvania Electric Co,PENELEC
16443,"West Springfield,PA",Pennsylvania Electric Co,PENELEC
16440,"Venango,PA",Pennsylvania Electric Co,PENELEC
16441,"Waterford,PA",Pennsylvania Electric Co,PENELEC
16444,"Edinboro,PA",Pennsylvania Electric Co,PENELEC
16945,"Sylvania,PA",Pennsylvania Electric Co,PENELEC
16601,"Altoona,PA",Pennsylvania Electric Co,PENELEC
16602,"Altoona,PA",Pennsylvania Electric Co,PENELEC
15849,"Penfield,PA",Pennsylvania Electric Co,PENELEC
15848,"Luthersburg,PA",Pennsylvania Electric Co,PENELEC
16319,"Cranberry,PA",Pennsylvania Electric Co,PENELEC
18623,"Laceyville,PA",Pennsylvania Electric Co,PENELEC
